dataset_name,algo_name,nb_trials,def_parameters,opt_parameters,def_train,def_test,opt_train,opt_test,seed
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 76, 'initial_max_len': 16, 'p_register': 0.363741583323, 'register_slack': 9, 'macro_variation_rate': 0.8995570165628, 'micro_variation_rate': 0.112462096154, 'insertion_rate': 0.3309096496428, 'max_segment': 8, 'reproduction_rate': 0.6425833117312, 'branch_probability': 0.4823173401845, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.180736173310198,-22.07110126567494,-1.7039689179652653,-1.6222947220070152,0
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 195, 'initial_max_len': 23, 'p_register': 0.5698408812284, 'register_slack': 10, 'macro_variation_rate': 0.7818827025592, 'micro_variation_rate': 0.2689523741603, 'insertion_rate': 0.6960952481255, 'max_segment': 5, 'reproduction_rate': 0.6019553967752, 'branch_probability': 0.3181538311765, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.180736173310198,-22.07110126567494,-1.7039689179652653,-1.6222947220070152,1
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 22, 'initial_max_len': 21, 'p_register': 0.3601517619717, 'register_slack': 12, 'macro_variation_rate': 0.5010538620102, 'micro_variation_rate': 0.2976001040245, 'insertion_rate': 0.46046975136, 'max_segment': 10, 'reproduction_rate': 0.6989485058897, 'branch_probability': 0.059198035979, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-6.600148854455041e+18,-5.357439663070714e+18,-4.611433970819444,-6.593476672089016,2
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 195, 'initial_max_len': 20, 'p_register': 0.3679273735732, 'register_slack': 11, 'macro_variation_rate': 0.8398560650647, 'micro_variation_rate': 0.2406552268192, 'insertion_rate': 0.7560346506536, 'max_segment': 14, 'reproduction_rate': 0.6464102870785, 'branch_probability': 0.2001186930574, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.180736173310198,-22.07110126567494,-2.6392929181046783,-2.9810966119788334,3
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 35, 'initial_max_len': 30, 'p_register': 0.4448989663273, 'register_slack': 7, 'macro_variation_rate': 0.5678545746952, 'micro_variation_rate': 0.2545883985236, 'insertion_rate': 0.6252953829244, 'max_segment': 7, 'reproduction_rate': 0.3570902563632, 'branch_probability': 0.1962464232929, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-13592310500756.53,-11212172760692.596,-6.558203917321699,-6.449550142295967,4
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 164, 'initial_max_len': 27, 'p_register': 0.6798655364662, 'register_slack': 9, 'macro_variation_rate': 0.891228197515, 'micro_variation_rate': 0.1293129600585, 'insertion_rate': 0.5712196832523, 'max_segment': 5, 'reproduction_rate': 0.3132123669609, 'branch_probability': 0.1258867541328, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.180736173310198,-22.07110126567494,-5.615676055337828,-5.3912418875725585,5
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 171, 'initial_max_len': 27, 'p_register': 0.5440787727977, 'register_slack': 12, 'macro_variation_rate': 0.6279099153191, 'micro_variation_rate': 0.1167162743412, 'insertion_rate': 0.8287918434939, 'max_segment': 7, 'reproduction_rate': 0.3512875665106, 'branch_probability': 0.2193326193504, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-21.55094817070916,-18.903068237149967,-7.607473821905032,-9.631209329020386,6
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 180, 'initial_max_len': 9, 'p_register': 0.6719600751996, 'register_slack': 13, 'macro_variation_rate': 0.7024177763611, 'micro_variation_rate': 0.1911291711032, 'insertion_rate': 0.6938882673159, 'max_segment': 7, 'reproduction_rate': 0.6963842010126, 'branch_probability': 0.1654540468007, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.552106666614627,-22.386845778455292,-5.615676055337828,-5.3912418875725585,7
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 58, 'initial_max_len': 18, 'p_register': 0.5742521838905, 'register_slack': 11, 'macro_variation_rate': 0.6031866893661, 'micro_variation_rate': 0.1492108193799, 'insertion_rate': 0.8730908436106, 'max_segment': 9, 'reproduction_rate': 0.4266892133987, 'branch_probability': 0.2176250434819, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-25.180736173310198,-22.07110126567494,-1.7039689179652653,-1.6222947220070152,8
1089_USCrime,LGP,200,"{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 500, 'initial_max_len': 35, 'p_register': 0.5, 'register_slack': 1, 'macro_variation_rate': 0.75, 'micro_variation_rate': 0.25, 'insertion_rate': 0.5, 'max_segment': 25, 'reproduction_rate': 0.5, 'branch_probability': 0.1, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}","{'mu': 100, 'tournament_size': 2, 'min_len': 5, 'max_len': 109, 'initial_max_len': 34, 'p_register': 0.562032943964, 'register_slack': 13, 'macro_variation_rate': 0.7388524338603, 'micro_variation_rate': 0.1901328202337, 'insertion_rate': 0.8181742502376, 'max_segment': 11, 'reproduction_rate': 0.3716879987158, 'branch_probability': 0.4931025318801, 'erc': False, 'default_value': 0.0, 'protection': 10000000000.0, 'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'space': {'max_len': (15, 200), 'initial_max_len': (5, 35), 'p_register': (0.3, 0.7), 'register_slack': (4, 16), 'macro_variation_rate': (0.5, 0.9), 'micro_variation_rate': (0.1, 0.3), 'insertion_rate': (0.3, 0.9), 'max_segment': (5, 15), 'reproduction_rate': (0.3, 0.8), 'branch_probability': (0.0, 0.5)}}",-16.505196928505413,-14.717510586279547,-1.7039689179652653,-1.6222947220070152,9
