dataset_name,algo_name,nb_trials,def_parameters,opt_parameters,def_train,def_test,opt_train,opt_test,seed
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.5884041655809, 'penalization_feasibility_factor': 0.2723364420235, 'penalization_validity_factor': 0.6744044478983, 'discard_invalid': 0, 'discard_infeasible': 0, 'pop_size': 1946, 'mutation_rate': 0.4222906958312, 'cx_rate': 0.968347906135, 'tournament_size': 8, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",-0.004078581979492624,-0.01593710987922181,0.7354037692517613,0.8575517417940955,0
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.4438785444945, 'penalization_feasibility_factor': 0.2831749267038, 'penalization_validity_factor': 0.4323921026662, 'discard_invalid': 0, 'discard_infeasible': 0, 'pop_size': 4706, 'mutation_rate': 0.9023320541071, 'cx_rate': 0.8943447738343, 'tournament_size': 7, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.1265813086284847,0.15832674248503953,0.8337037041810605,0.9397349903107439,1
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.8931439919397, 'penalization_feasibility_factor': 0.3946817554533, 'penalization_validity_factor': 0.5121861985109, 'discard_invalid': 1, 'discard_infeasible': 0, 'pop_size': 2561, 'mutation_rate': 0.48462563596, 'cx_rate': 0.8646487016231, 'tournament_size': 2, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",-0.05969366405746657,-0.06635810767678962,0.6948033582722997,0.7499256595745469,2
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.7156988612056, 'penalization_feasibility_factor': 0.1566508854578, 'penalization_validity_factor': 0.6872163382092, 'discard_invalid': 1, 'discard_infeasible': 0, 'pop_size': 3233, 'mutation_rate': 0.6232388651838, 'cx_rate': 0.9983144042807, 'tournament_size': 8, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.017628790570085706,0.032472862643296185,0.8532787709354698,0.9553607267448045,3
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.7737109968439, 'penalization_feasibility_factor': 0.4644360216334, 'penalization_validity_factor': 0.9676174512133, 'discard_invalid': 0, 'discard_infeasible': 1, 'pop_size': 4831, 'mutation_rate': 0.451838019304, 'cx_rate': 0.467514179647, 'tournament_size': 8, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",-0.006094585913024808,-0.018724547613908404,0.7102194128059657,0.7770165203662348,4
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.9540542848408, 'penalization_feasibility_factor': 0.6403503660113, 'penalization_validity_factor': 0.0451889233664, 'discard_invalid': 0, 'discard_infeasible': 1, 'pop_size': 3143, 'mutation_rate': 0.5270367190242, 'cx_rate': 0.6380912391469, 'tournament_size': 8, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",-0.06849399804743106,-0.07506262056969204,0.6413042612714464,0.7097249761804697,5
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.204581662036, 'penalization_feasibility_factor': 0.9184970473722, 'penalization_validity_factor': 0.6259297974543, 'discard_invalid': 0, 'discard_infeasible': 1, 'pop_size': 3987, 'mutation_rate': 0.4904890866749, 'cx_rate': 0.5669961288026, 'tournament_size': 6, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.6229330742978318,0.6829835622881947,-0.10042858517723774,-0.0972228641412698,6
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.0896958774969, 'penalization_feasibility_factor': 0.491218946894, 'penalization_validity_factor': 0.9973393129917, 'discard_invalid': 0, 'discard_infeasible': 1, 'pop_size': 4822, 'mutation_rate': 0.1364468776155, 'cx_rate': 0.8521823945028, 'tournament_size': 6, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.1166357365170475,0.1214278867885552,0.6676098531307672,0.7225292157541007,7
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.9410462807864, 'penalization_feasibility_factor': 0.3120715506375, 'penalization_validity_factor': 0.1278584497049, 'discard_invalid': 0, 'discard_infeasible': 0, 'pop_size': 4031, 'mutation_rate': 0.4768111892045, 'cx_rate': 0.8484955569729, 'tournament_size': 5, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.03186497977931879,0.05478170712038255,-107.02463140932282,-60.84469216276244,8
557_analcatdata_apnea1,TGP,200,"{'penalization_complexity_factor': 0.0, 'penalization_feasibility_factor': 0.0, 'penalization_validity_factor': 0.0, 'discard_invalid': True, 'discard_infeasible': False, 'pop_size': 100, 'mutation_rate': 0.2, 'cx_rate': 0.9, 'tournament_size': 3, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}","{'penalization_complexity_factor': 0.5394653614973, 'penalization_feasibility_factor': 0.1992248092394, 'penalization_validity_factor': 0.8411497224557, 'discard_invalid': 1, 'discard_infeasible': 0, 'pop_size': 2604, 'mutation_rate': 0.9422328579119, 'cx_rate': 0.9201491140412, 'tournament_size': 8, 'max_size': 100, 'max_depth': 8, 'erc': False, 'space': {'pop_size': (10, 5000), 'mutation_rate': (0.0, 1.0), 'cx_rate': (0.0, 1.0), 'tournament_size': (2, 9), 'penalization_complexity_factor': (0.0, 1.0), 'penalization_feasibility_factor': (0.0, 1.0), 'penalization_validity_factor': (0.0, 1.0), 'discard_invalid': (False, True), 'discard_infeasible': (False, True)}}",0.8373445335574461,0.960287821975855,-0.029767568237898834,-0.05855002379331564,9
